session_key,subject,condition,trial,window_index,start_time,theta_power,alpha_power,beta_power,gamma_power,total_power,theta_norm,alpha_norm,beta_norm,gamma_norm,log_theta,log_alpha,log_beta,log_gamma,alpha_beta_ratio,beta_theta_ratio,theta_alpha_ratio,gamma_alpha_ratio,gamma_beta_ratio,high_low_ratio,lr_alpha_asymmetry,fp_alpha_asymmetry,alpha_spatial_var,beta_spatial_var,spectral_centroid,spectral_edge_95,spectral_spread,dominant_frequency,spectral_skewness,spectral_kurtosis,peak_to_avg_ratio,temporal_mean,temporal_std,temporal_var,temporal_skewness,temporal_kurtosis,temporal_envelope_mean,temporal_envelope_std,temporal_zero_crossing_rate,temporal_rms,temporal_peak_to_peak,avg_channel_correlation,std_channel_correlation,delta_alpha_power,rel_delta_alpha_power,delta_beta_power,rel_delta_beta_power,delta_theta_power,rel_delta_theta_power,delta_gamma_power,rel_delta_gamma_power,delta_alpha_beta_ratio,rel_delta_alpha_beta_ratio,delta_beta_theta_ratio,rel_delta_beta_theta_ratio,delta_spectral_centroid,rel_delta_spectral_centroid,ma3_alpha_beta_ratio,ma3_beta_theta_ratio,ma3_alpha_power,ma3_beta_power,ma5_alpha_beta_ratio,std5_alpha_beta_ratio,ma5_beta_theta_ratio,std5_beta_theta_ratio,trend_alpha_beta_ratio,trend_strength_alpha_beta_ratio,trend_beta_theta_ratio,trend_strength_beta_theta_ratio
b_neutral_2,b,neutral,2,1,3.0,61.56031815550463,16.054075321137073,16.707042328343224,10.151025133893777,104.47246093887871,0.5892492394863782,0.15366801142484296,0.1599181466407461,0.09716460244803271,4.120017477177021,2.7759627314410644,2.815830326847773,2.317574698810831,0.9609166605091792,0.2713930471597036,3.834560192604382,0.6323020747590963,0.6075895981105363,0.3460449313479467,0.4995121297488599,0.14149134724933377,130.3470044232721,102.754298815155,3.8622014007346888,14.0,6.326004139139356,1.0,6.656597729755479,46.66768268875796,41.83464154983496,0.4244181682961057,23.890140619048395,700.9485417989555,-0.4350908924068822,2.0900736529605335,25.56993476743223,21.93132394745248,0.07535807291666667,23.897264242244663,145.23266547306426,0.16365469947449907,0.36158669601737714,1.0512850392800388,0.07007263445862895,1.3951548290930944,0.09111579674037047,11.916951552877556,0.2400512368201661,0.7570436962015528,0.08058816181645896,-0.0188965912921919,-0.019285911123829786,-0.037044686763842205,-0.12010426316069578,-0.29836951447893156,-0.07171359906110676,0.9609166605091792,0.2713930471597036,16.054075321137073,16.707042328343224,0.9609166605091792,0.0,0.2713930471597036,0.0,0.0,0.0,0.0,0.0
b_neutral_2,b,neutral,2,2,6.0,30.26094953026952,9.392429887278507,12.699453765463868,6.981761729548743,59.33459491256064,0.5100051592981134,0.15829601434238844,0.2140311867668199,0.1176676395926782,3.4098580869283572,2.239904033692691,2.541558981954042,1.943301281725382,0.7395932187903385,0.4196647482181885,3.221844601816639,0.7433392437674864,0.5497686639511713,0.4963313539502002,0.5920141753006954,0.3018113788837687,57.337362820123715,65.41096752665905,3.8698210123049055,17.0,6.781169594622182,1.0,7.50798318954646,59.686718446586,49.066292617105304,-0.0013272952360857092,18.94407534084429,480.1379466695948,-0.7135635794094813,3.537161922646894,19.26789154174503,18.597526307733265,0.07503255208333334,18.9457072570857,130.78280481035495,0.24730626988260607,0.2563114970771737,-6.661645433858567,-0.41495042851130326,-4.007588562879356,-0.2398742089783628,-31.29936862523511,-0.508434159585908,-3.169263404345034,-0.31221116710301683,-0.22132344171884077,-0.2303253245724389,0.14827170105848492,0.5463356655973326,0.007619611570216733,0.001972867486601628,0.8934410437002963,0.3331651764338126,13.48309849675754,14.906127864352408,0.8934410437002963,0.0,0.3331651764338126,0.0,0.0,0.0,0.0,0.0
b_neutral_2,b,neutral,2,3,9.0,19.614442034707523,7.217420706469922,8.801317203875406,2.9616075651845657,38.59478751023742,0.5082147953141267,0.1870050639495158,0.22804419383163654,0.07673594690472095,2.9762661334148413,1.9764976462209523,2.1749013925528202,1.0857322172924253,0.8200386986725055,0.44871616476785725,2.7176525842707937,0.4103415452184584,0.3364959467522097,0.4383938932054848,0.3882242908138957,0.13286467289087975,12.686383289039465,13.758589068564667,3.9857418141630583,15.0,6.006334249446631,2.0,6.199223606569405,39.29644079631999,37.07324858358329,-0.08369780727975647,13.255057591829951,194.94189832269336,-0.46946372950785653,3.0505927770154955,14.045426446171183,12.125058039910257,0.07845052083333334,13.25661102761251,97.19345108774911,0.04143826266832475,0.41978500342850716,-2.1750091808085843,-0.2315704462968104,-3.898136561588462,-0.3069530889737505,-10.646507495561998,-0.35182331224975194,-4.020154164364177,-0.5758079865930937,0.08044547988216699,0.10876989923425982,0.02905141654966875,0.06922529631810911,0.11592080185815279,0.029955080994588212,0.8401828593240076,0.37992465338191644,10.887975304961834,12.735937765894166,0.8401828593240076,0.0,0.37992465338191644,0.0,0.0,0.0,0.0,0.0
b_neutral_2,b,neutral,2,4,12.0,19.700823209074045,5.859230736760354,9.279764733784422,2.7588657337797313,37.598684413398544,0.5239763974840972,0.1558360572497153,0.24681088922562183,0.0733766560405659,2.9806604221385973,1.7680183213984733,2.227836194524633,1.0148196292737899,0.6313986296903538,0.4710343641635358,3.3623566120160833,0.4708580115254421,0.29729910325588893,0.47099393816131313,0.40407352245473216,0.131869969434134,8.131147921879354,33.92392662819475,4.452001675321364,17.0,6.529401268463115,2.0,6.007658316563081,37.050724370876445,33.46140062921529,0.043647165211555594,12.113728248136642,160.9425998413045,-0.4900040048444936,3.5592430559141452,12.937091204041026,10.955645278166653,0.08382161458333334,12.11399243212334,92.95209564491671,0.09497350563298616,0.3654570407164937,-1.358189969709568,-0.18818218099605086,0.4784475299090154,0.05436090062727711,0.08638117436652237,0.004403957768142061,-0.20274183140483437,-0.06845668338647684,-0.1886400689821517,-0.23003800831293192,0.02231819939567853,0.049737899251355966,0.466259861158306,0.11698195289556483,0.7303435157177326,0.44647175904986053,7.489693776836262,10.260178567707898,0.8263520918927496,0.1320846426713416,0.38384921164656616,0.07927799819625385,-0.08377072060587086,0.8044699885828612,0.05025163780881334,0.8035725382604183
b_neutral_2,b,neutral,2,5,15.0,19.881950277389798,7.960975172020808,10.27497473197853,2.9675728865338917,41.08547306792303,0.4839167908452874,0.1937661800524877,0.25008777956607214,0.07222924953615265,2.98981229890612,2.0745515014130724,2.329711301214168,1.0877444088289983,0.7747926763502471,0.5167991363333939,2.4974264895669784,0.37276499705256655,0.28881558971605,0.47561624379498335,0.31909664808611476,-0.06723907302765664,7.588472206122585,32.698214989983256,4.70966769418605,19.0,6.640837604136639,2.0,5.9630963640983765,36.573948213257495,33.85073293717995,-0.06072131569863928,11.82864012037894,152.1655889382775,-0.6773447444931137,3.94227659631531,12.467096171956928,10.842782767034242,0.08740234375,11.828835731738561,88.07458958223434,0.10548841448029796,0.3768418879448965,2.1017444352604535,0.3587065486385907,0.9952099981941078,0.10724517557766218,0.1811270683157531,0.00919388323998194,0.2087071527541604,0.07564962303121042,0.1433940466598933,0.22710541315272673,0.04576477216985814,0.09715803272894401,0.2576660188646853,0.05787644247597591,0.7420766682377021,0.47884988842159565,7.012542205083695,9.452018889879453,0.7853479768025248,0.10764118413228546,0.4255214921285358,0.0833437480427296,-0.04804425574178501,0.3984336431233577,0.05421817942927279,0.846396389861547
b_neutral_2,b,neutral,2,6,18.0,21.025965015709787,8.448517110885533,8.247214941016297,2.611810108135397,40.33350717574701,0.5213026708560801,0.20946646355528736,0.20447552217763598,0.06475534341099669,3.0457581032984447,2.133990936144744,2.1098755604576627,0.9600435090146899,1.0244085029078227,0.3922395445276494,2.488716627988926,0.3091442052913875,0.31668995252517884,0.36842123306904223,0.1779732593389247,-0.18088247095108334,5.519843469087348,12.6965738887264,4.125401689169195,15.0,5.79007836664886,2.0,6.2390747479848505,40.13795690245841,38.459916470740076,-0.05089013627434029,12.27102491984093,165.54200076532402,-0.5334743360274142,3.5280345495679284,12.805670475396294,11.432044627891605,0.08251953125,12.272356386614995,88.55043423077107,0.0013183246870170084,0.4605007468147198,0.48754193886472486,0.061241484658589584,-2.0277597909622322,-0.19734937008178616,1.1440147383199886,0.05754036814089551,-0.3557627783984949,-0.11988341719014148,0.24961582655757564,0.3221711229040272,-0.1245595918057445,-0.2410212847673752,-0.5842660050168549,-0.12405673668613915,0.8101999363161413,0.46002434834152633,7.422907673222231,9.267318135593081,0.7980463452822535,0.12919168103250508,0.449690791602125,0.04280709518625992,0.05243845459127099,0.32950398054354946,0.0013232564184458083,0.0019111135747701402
b_neutral_2,b,neutral,2,7,21.0,25.596306986284127,7.388620056950494,8.61078307203711,2.593776428459509,44.189486543731235,0.579239746561736,0.1672031208065406,0.19486044635335653,0.05869668627836692,3.242448082734911,1.9999409864073783,2.1530152634488613,0.9531148942691086,0.8580659848399268,0.33640724330471694,3.46428788988894,0.35105018372402796,0.3012242216253953,0.33968726036017505,0.21979854120051792,-0.03326965137599081,6.97115170375682,14.90322701055604,4.5120771862513855,15.0,6.055247505002104,2.0,5.669429078578806,32.688487139276305,32.103707711169605,0.05588190498475011,11.472041791376158,144.5824402206202,-0.4386346513772256,2.8631102599639853,12.419249306696788,10.19863023560134,0.08430989583333334,11.473077119595297,82.01590920321858,0.05256060962166295,0.4264638278473711,-1.059897053935039,-0.1254536198511582,0.36356813102081276,0.04408374628538669,4.57034197057434,0.21736657352751979,-0.01803367967588798,-0.0069046672343122395,-0.1663425180678959,-0.16237908763518294,-0.05583230122293248,-0.14234235686299293,0.38667549708219084,0.09373038705476038,0.8857557213659989,0.41514864138858676,7.932704113285612,9.044324248343978,0.8217408984921711,0.12714627962853475,0.4330392906194307,0.06278132461186428,0.04690644455523104,0.2721997438591963,-0.030341266256216737,0.46712859127001327
b_neutral_2,b,neutral,2,8,24.0,31.3647976048196,8.105736318060565,11.023513195952066,3.9710645809856873,54.46511169981792,0.5758695176773952,0.14882437702019186,0.20239586134896184,0.07291024395345108,3.445686168631971,2.0925719984592366,2.400030554737873,1.3790342151963433,0.7353133410351488,0.3514613209000323,3.8694569344594916,0.4899079399039509,0.36023584409042103,0.37989295524187827,0.3698196828343313,-0.10745281798613394,12.528923482830518,18.53063780215093,4.990062279962299,19.0,6.782201844248646,2.0,5.4293022253496455,29.814008695075522,29.710448681245992,-0.011829349910931139,12.054641070723298,160.50495635417656,-0.39477475028187636,3.060776496200287,12.862712713539064,10.932701156155012,0.0927734375,12.056801504170558,89.04575177580995,0.12030377082987996,0.3953874934799644,0.7171162611100712,0.09705685981721013,2.4127301239149563,0.2801986885199932,5.768490618535473,0.22536417545025303,1.3772881525261784,0.530997250732275,-0.12275264380477802,-0.1430573475391612,0.015054077595315352,0.04474956438937137,0.47798509371091313,0.10593460040253015,0.8725959429276328,0.3600360362441329,7.980957828632197,9.293837069668491,0.8047958269647,0.13180442335164097,0.41358832184586564,0.06960599604836332,0.02911027311792689,0.09755793184499162,-0.04195379795556844,0.7265730003892585
b_neutral_2,b,neutral,2,9,27.0,24.464684249489217,7.145340697557903,10.835048123725167,4.4906069828624116,46.9356800536347,0.5212385166579614,0.15223686307288453,0.230848857656769,0.0956757626123851,3.1972306184484904,1.9664604936121115,2.382786076494395,1.5019878781324383,0.659465524838046,0.4428852632320969,3.4238653249733253,0.6284664612839508,0.4144519647337301,0.48483527400756576,0.348883015938682,-0.2011265948595866,9.115463237765578,21.406630225517283,4.887813012288423,21.0,7.149345298402762,2.0,5.678105441950693,32.878838422814454,32.31487531592542,-0.18659599429268714,12.563759616988825,172.81544164911767,-0.30339019843905735,3.1747188083774684,13.145901927842266,11.652126008650178,0.09602864583333334,12.570028042532151,90.32427525556994,0.06731369208955848,0.4290633770137405,-0.9603956205026618,-0.11848345206625878,-0.188465072226899,-0.01709664322768762,-6.900113355330383,-0.2199954688778254,0.5195424018767243,0.13083202030115684,-0.07584781619710279,-0.10315033328557163,0.09142394233206463,0.26012518845016447,-0.10224926767387554,-0.020490579463198214,0.7509482835710405,0.3769179424789488,7.54656569085632,10.156448130571448,0.8104092059942383,0.12470668678805694,0.40795850165957787,0.06576437036785025,-0.05197494648970775,0.34740704035748593,-0.018860596983021134,0.16449758741545695
b_neutral_2,b,neutral,2,10,30.0,26.903591833077602,10.08072204823377,11.506840581793902,4.909041594263709,53.40019605736899,0.5038107314095718,0.188776873354619,0.2154831148827966,0.09192928035301254,3.292259803091008,2.310624891856933,2.4429416917342217,1.5910787281228687,0.8760634143296873,0.427706480725239,2.6688159542888443,0.48697321191628484,0.4266194147184748,0.4438606655983622,0.007892644595878549,-0.42225152823480844,24.442718218005105,16.040404225253898,4.102433424461978,16.0,6.424916731473376,2.0,6.223232010410076,39.805952209872885,36.08911663306779,-0.022789452667188584,15.000528171187849,248.570182534004,-0.34502618611870617,2.384856969227158,15.862654865344183,13.842265011868621,0.08919270833333334,15.01166743415208,99.58535238673484,-0.01322431165284558,0.47164099796877257,2.9353813506758675,0.41081055122803406,0.6717924580687349,0.06200179735221774,2.438907583588385,0.09969094874540657,0.4184346114012971,0.09317996720669991,0.21659788949164127,0.3284445984417975,-0.015178782506857946,-0.034272493954948795,-0.7853795878264451,-0.16068118519508146,0.756947426734294,0.40735102161912273,8.44393302128408,11.121800633823712,0.8306633535901262,0.12549866458442166,0.3901399705379469,0.04142694947426121,-0.04952906371581531,0.311510021707866,0.01774118923225591,0.366800182258903
b_neutral_2,b,neutral,2,11,33.0,26.158819496042483,11.823144170908247,16.177976467128353,9.908306660105076,64.06824679418416,0.4082961654948402,0.18453984247281605,0.2525116149829922,0.15465237704935153,3.2641863992765283,2.4700589809204954,2.7836508399790736,2.293373461915717,0.7308172437344939,0.6184520853311399,2.212509559039994,0.8380432917738773,0.6124564886243672,0.6868071212950978,0.01767229775142564,-0.5313954506672056,45.6404320133713,58.37379329529385,4.988159684643211,25.0,8.055090348042214,2.0,6.430671265541002,42.37453589057218,34.76820900209454,0.09020345589585035,16.07432026109026,281.0903061458903,-0.4680529739003844,1.9976482669372506,18.146108891873467,13.613646929114593,0.08577473958333333,16.082141702004353,108.84180456844899,0.0567064378536539,0.357099163189146,1.7424221226744763,0.17284695623363247,4.671135885334451,0.4059442600365135,-0.7447723370351191,-0.027683007594526157,4.999265065841367,1.0183790399500967,-0.1452461705951934,-0.16579412884891137,0.19074560460590095,0.44597314560785667,0.885726260181233,0.21590265302047976,0.7554487276340757,0.4963479430961586,9.683068972233306,12.83995505754914,0.7719451017554605,0.0823923192281128,0.43538247869864505,0.10046745895140645,-0.011374740891632781,0.038118830258349834,0.06403348438780525,0.8124439869314579
b_neutral_2,b,neutral,2,12,36.0,35.78532034864091,10.506689712826438,16.82841170099054,14.112537109897456,77.23295887235534,0.46334260490762913,0.1360389381195544,0.2178915834210526,0.1827268735517639,3.5775377631901986,2.3520121698083543,2.823068630670896,2.6470635590558453,0.6243423265077358,0.4702601943209841,3.4059557602576414,1.3431953827159324,0.8386137301993138,0.6683863753119396,0.3142401309867526,-0.48617985952141557,37.03407623275167,72.68442812596956,4.844862393405587,25.0,8.22870630463588,2.0,6.548914775170541,44.00022005311771,38.65558079879397,0.4858250084079496,18.97553114028505,394.8005515760538,-0.046060404377290295,0.7195216343258304,22.232499015840514,15.001659394184621,0.080078125,18.99050478679373,111.73089774139737,0.15744230695554115,0.35134542265488183,-1.3164544580818092,-0.11134554726322685,0.6504352338621864,0.040204980838227225,9.626500852598426,0.3680021131708486,4.20423044979238,0.42431371918678534,-0.10647491722675806,-0.14569294599928792,-0.14819189101015584,-0.23961741665210642,-0.1432972912376238,-0.02872748674802568,0.7437409948573057,0.5054729201257876,10.803518643989484,14.8377429166376,0.7252003700890224,0.08647183865708155,0.4621530689018984,0.0875278091435623,-0.015059031015837837,0.06065612529550812,0.04131645689409462,0.44563985305657305
b_neutral_2,b,neutral,2,13,39.0,29.4787498066762,10.35832935772352,13.185689402134573,7.857606771177396,60.88037533771168,0.4842077540283479,0.17014233733390216,0.21658357605372452,0.12906633258402544,3.383669658239258,2.337790964930379,2.579132105297238,2.061482078051275,0.7855735898076482,0.4472947288676518,2.8458980969451266,0.7585785795967667,0.5959192979250189,0.5282339120915583,0.23867468696934804,-0.3583308877731079,20.842705800970958,8.088057064380127,3.9514484855090606,17.0,6.951029795337848,1.0,6.8137166168038785,47.37546528247791,38.94387333497105,0.08473061014283892,18.9468321839414,386.1439897847107,0.04447098147114745,1.1727994123220782,21.33386392054203,16.10801633907282,0.07698567708333334,18.94751454984583,107.11918696816957,0.1414536297964066,0.3620561846553228,-0.148360355102918,-0.014120561200337107,-3.6427222988559667,-0.21646263257521517,-6.30657054196471,-0.17623345216760725,-6.25493033872006,-0.4432179905010368,0.16123126329991244,0.2582417632995682,-0.02296546545333228,-0.04883565679313442,-0.8934139078965266,-0.1844043928084656,0.7135777200166259,0.5120023361732586,10.896054413819401,15.397359190084487,0.7352524198435223,0.08991588220129221,0.4813197504954223,0.06990977849154774,4.95042117252026e-05,6.062356548985903e-07,0.005137264486685451,0.010799856737463642
b_neutral_2,b,neutral,2,14,42.0,40.36048852761652,13.10388432970273,27.358424837999543,10.182672837691252,91.00547053301005,0.4434951909069765,0.1439900728269913,0.30062395895284044,0.11189077731319164,3.6978512996667736,2.5729086999809985,3.3090245193901473,2.320687534399934,0.4789707158689217,0.6778516771242658,3.0800400485931427,0.7770728572908772,0.3721951427389199,0.7021703551237193,0.2728461819091313,0.1090518136758286,19.241933399738276,178.21811249217637,5.01897022845859,23.0,7.912906948669505,1.0,6.8092755310030215,49.73579445070797,38.70720527441494,-0.6717016874519117,18.52425135989085,379.89132923205386,-0.39835530413123793,2.309148645877465,20.07472209373207,16.748973203686454,0.08219401041666667,18.544323074865723,125.04839996385469,0.050186670600549044,0.32300740944665046,2.7455549719792103,0.26505770160050296,14.17273543586497,1.0748573702616269,10.88173872094032,0.3691384062181592,2.3250660665138554,0.29590002837027485,-0.30660287393872654,-0.39029172812925117,0.23055694825661394,0.5154474966433876,1.0675217429495296,0.27015960017304946,0.6296288773947686,0.5318022001043006,11.322967800084228,19.124175313708218,0.6991534580496974,0.1370002280908881,0.5283130332738561,0.10054116657913564,-0.07394290508483772,0.5826133525073225,0.03291330363345645,0.21433105817599607
b_neutral_2,b,neutral,2,15,45.0,40.202279441114605,13.23704076363243,25.73234130332017,10.216061731278634,89.38772323934583,0.4497516883103557,0.14808566863470438,0.2878733272400158,0.11428931581492419,3.6939236965352245,2.583019018256425,3.247748617234309,2.3239611613293105,0.5144126065949737,0.6400716989446095,3.0371047546795142,0.7717783690253744,0.39701252252396035,0.6726957397075103,0.26718735708086133,0.08090912176349217,16.467226065607775,156.75198178622836,4.783173457962627,22.0,7.641102361950406,1.0,6.578562097191704,46.02074927463969,37.890695669699,-0.18117573249897456,18.73987364845751,381.8969740936253,-0.5542980113609604,2.381406408837062,19.473464464380157,17.86251112877135,0.08772786458333333,18.742877677434237,123.67439390810951,0.04960961413730517,0.39470790969059383,0.13315643392970067,0.010161600223215753,-1.626083534679374,-0.05943629957894439,-0.15820908650191257,-0.003919900186382991,0.033388893587382285,0.003278991097876876,0.03544189072605197,0.07399594495407781,-0.03777997817965628,-0.05573487453764955,-0.2357967704959636,-0.04698110563775564,0.5929856374238479,0.5884060349788424,12.23308481701956,22.092151847818098,0.6268232965027547,0.11875950547469541,0.5707860769177302,0.09369221380710877,-0.05781808849178544,0.47404622627342896,0.025083071003022053,0.14334561396198664
b_neutral_2,b,neutral,2,16,48.0,16.445944275033845,6.766388403223902,7.47397248194717,3.102455918816674,33.78876107902159,0.48672824187225466,0.20025559349155736,0.2211969969679513,0.0918191676682367,2.8000788981891898,1.9119674738725798,2.0114266492324804,1.1321940297496513,0.905326908758042,0.4544568774499139,2.430535064643649,0.4585098776384877,0.4151013301574802,0.4556383258572908,0.12739807498629807,-0.42773062471038037,9.766659241697642,1.949578223621086,4.825323653699103,20.0,6.9961877963621655,2.0,6.063265780720695,38.014501161643004,36.108443468918566,0.138159529319087,11.453430550880155,137.85462898161921,-0.04645601845867428,6.073979776786142,11.729363103899582,10.959382855947226,0.09505208333333334,11.468576702924139,101.33022888819623,0.06608210961915627,0.40864815024119044,-6.470652360408528,-0.4888292236876734,-18.258368821372997,-0.7095494578651952,-23.75633516608076,-0.5909201044402799,-7.1136058124619606,-0.6963158602186351,0.39091430216306833,0.7599236432999346,-0.18561482149469555,-0.2899906710463046,0.04215019573647627,0.00881218214369963,0.6329034104073125,0.5907934178395964,11.035771165519686,20.18824620775563,0.6617252295074643,0.1619740084359528,0.5379870353414851,0.09977244438174233,0.029080818128793685,0.06446924383579555,0.016117033633481687,0.05218900239990998
b_neutral_2,b,neutral,2,17,51.0,16.601780114858663,8.203724902130663,7.811090211613287,2.657097780967432,35.273693009570046,0.4706561377158457,0.23257346203883228,0.22144237093332056,0.07532802931200142,2.809509925454029,2.10458830749661,2.055544545878237,0.9772344674055427,1.0502663110885109,0.4704971489546671,2.023688057914627,0.32388918603027916,0.34016990061348173,0.42201067808984505,0.17188018218293963,-0.5496624986893995,22.371866577896043,3.8614989854291184,5.516680066912663,21.0,7.340675159472389,3.0,5.163527272721611,26.749538915634897,23.574126904383643,0.2128730248871067,10.683331596921954,120.40607715502,-0.4111101455885466,5.951338883265834,11.157305714483526,10.086940973005568,0.09847005208333333,10.686351798175686,85.40547544266603,0.0733716573216881,0.36608055596962225,1.4373364989067605,0.21242299632429162,0.33711772966611697,0.04510556206627734,0.1558358398248174,0.009475639538763833,-0.44535813784924194,-0.14355019039855002,0.14493940233046887,0.16009620494910687,0.01604027150475318,0.03529547532597521,0.6913564132135601,0.1432766924729629,0.8233352754805088,0.5216752417830635,9.402384689662332,13.67246799896021,0.7469100264236193,0.2211164125773119,0.5380344262682216,0.09974031464751758,0.09557416354508454,0.373653494192968,-0.017698995950032156,0.06297755379449388
b_relaxed_1,b,relaxed,1,0,0.0,9.695646926991344,8.354683679309842,8.589483519015353,3.0629111486609495,29.70272527397749,0.3264228059061532,0.2812766708188008,0.2891816639647065,0.10311885931033948,2.2716770143788088,2.122822301295919,2.150538608357958,1.1193658195164005,0.9726642656469725,0.8859113356431549,1.160504370859948,0.366610067625441,0.35658851220568655,0.6455502074631569,0.009117570650997157,-0.17652330506869057,2.2015761763555557,3.706822114227385,8.11803680880177,30.0,9.323872975195409,1.0,4.834480011657715,25.59300722313992,21.3271357880584,-0.22868470910672586,8.08745568572907,65.67919109401822,-0.06379968408370881,0.42760066035831,9.99690226267284,5.557898463788894,0.09537760416666667,8.092852789100434,57.876648221853145,0.116299097880947,0.2141697923604234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726642656469725,0.8859113356431549,8.354683679309842,8.589483519015353,0.9726642656469725,0.0,0.8859113356431549,0.0,0.0,0.0,0.0,0.0
b_relaxed_1,b,relaxed,1,1,3.0,9.760637771662108,8.623275444889996,8.667523898529941,2.917420692235614,29.968857807317658,0.32569268520066186,0.28774121123776714,0.2892176923877808,0.09734841117379027,2.278357743757508,2.154464994518119,2.159583155842342,1.0706999013765748,0.9948949141464208,0.8880079459248262,1.131894467947918,0.3383193208752745,0.3365921716962816,0.6301674977629332,0.11790130466848371,-0.4211994658405986,14.316975305877403,6.015141309676555,7.606724930998939,28.0,8.837736991597742,1.0,5.093819299046529,28.275018193272867,22.026834064975905,0.03720255315971034,8.223758679843145,68.21779726088224,-0.01823299524809486,0.6526539233881022,10.156150382778062,5.666034345369224,0.09407552083333333,8.225242040545174,57.50554307840464,0.10883774444499794,0.2469375800965706,0.26859176558015463,0.03214864570460222,0.07804037951458831,0.009085572996539656,0.06499084467076344,0.006703095230276784,-0.14549045642533542,-0.04750071071729955,0.022230648499448336,0.02285541813820158,0.002096610281671296,0.002366614126400354,-0.5113118778028314,-0.06298467102889392,0.9948949141464208,0.8880079459248262,8.623275444889996,8.667523898529941,0.9948949141464208,0.0,0.8880079459248262,0.0,0.0,0.0,0.0,0.0
b_relaxed_1,b,relaxed,1,2,6.0,9.807331459706923,9.91210705397884,9.270526664477966,3.0740487320893553,32.06401391025308,0.3058672406754053,0.3091349411749492,0.2891255814205326,0.09587223672911299,2.2831302141266776,2.293756944720377,2.2268401918342478,1.1229954980126575,1.0692064661179637,0.9452649482242544,0.9894295336297988,0.31013070332562587,0.3315937533374711,0.6260104915259068,0.11576246295308137,-0.4574456152090725,21.91496999986979,1.942892361333456,8.717910296324664,30.0,9.059739705676884,2.0,4.009042696565417,17.259742161010198,17.657875340300752,0.06681546197126563,7.907787145057423,62.74170575230996,0.04819489751062642,0.762927537129153,9.70959093708859,5.547550460753882,0.10058593750000001,7.9089396106220455,58.004206156106704,0.18714963329523146,0.20730328784238425,1.2888316090888434,0.14945963599627132,0.603002765948025,0.06957036092514236,0.04669368804481522,0.004783876744241058,0.15662803985374119,0.05368716286635967,0.07431155197154282,0.0746928654623781,0.057257002299428206,0.06447802923632315,1.111185365325725,0.14607934103117368,1.0122552153037858,0.9063947432640785,8.963355392726227,8.84251136067442,1.0122552153037858,0.0,0.9063947432640785,0.0,0.0,0.0,0.0,0.0
b_relaxed_1,b,relaxed,1,3,9.0,8.984081771882128,9.610770543724895,9.198948275011215,3.097768139548707,30.891568730166945,0.29082633680266246,0.3111130621974391,0.29778184317418777,0.10027875782571065,2.1954543193517684,2.262884401227246,2.219089159597509,1.1306818972470443,1.044768407909455,1.0239163565720835,0.9347930773092957,0.32232255732827947,0.3367524250531706,0.6612968043977983,0.04000546573933687,-0.3578057775754711,14.174338549439094,3.3890451261813155,6.957894694568067,28.0,8.889991642869301,1.0,5.895661359181448,39.120651127144086,28.397821326979592,0.23310908006685327,9.058035262348742,83.35641043847461,0.5859824051970807,1.3850550069876768,10.767672696600881,6.8853220267115764,0.09700520833333333,9.06521191873558,62.856490801407034,0.13545438453339112,0.2712488362412373,-0.3013365102539449,-0.03040085307926379,-0.07157838946675099,-0.0077210704480274155,-0.823249687824795,-0.08394227228957107,0.02371940745935186,0.007716015433246032,-0.02443805820850864,-0.02285625740483731,0.07865140834782902,0.08320567529302883,-1.7600156017565975,-0.20188503229937946,1.0362899293912797,0.9523964169070546,9.382051014197911,9.045666279339708,1.0362899293912797,0.0,0.9523964169070546,0.0,0.0,0.0,0.0,0.0
b_relaxed_1,b,relaxed,1,4,12.0,11.389363225275234,11.971583053129248,9.9688177979959,3.4328544588451346,36.762618535245515,0.3098082693526274,0.3256455478450672,0.27116723985367014,0.09337894294863533,2.4326798694322833,2.482535762557159,2.2994620010249025,1.2333921188623775,1.2009029852602962,0.8752743766985265,0.9513665130776646,0.2867502521270837,0.34435923380355743,0.5736784844726054,-0.09054958064367893,-0.4734605776596374,38.67712644986519,6.188263392924439,6.0680146297138835,25.0,8.332425329049606,1.0,6.3803654721150656,45.25929874290678,33.08414084268868,0.06270629201589822,10.237968350292832,110.14786481754963,0.21723502337015343,0.6519616988983788,12.427966820941583,7.394090528536838,0.0908203125,10.24016571729521,65.98291774921906,0.07300184215956652,0.2452588062063874,2.3608125094043526,0.2456423757766004,0.7698695229846848,0.08369103727607885,2.4052814533931066,0.26772702146601346,0.3350863192964275,0.10817023876591486,0.15613457735084113,0.14944419851214774,-0.14864197987355698,-0.14517004139985396,-0.8898800648541831,-0.12789501766229666,1.1049592864292384,0.9481518938316214,10.49815355027766,9.479430912495028,1.0564874078162216,0.07996864742009083,0.9236749926125691,0.05577689281372037,0.05063509329896808,0.801851089787854,0.011463449275799937,0.08447962717007451
